ProductID,underlyingID,Date,market_price,strike_price,volume,Rf,F_t,Option_type,Moneyness,,
au2412C616,au2412,2024/8/30,5.7,616,85,0.0185,575.9,C,1.069630144,,
au2412C624,au2412,2024/8/30,4.74,624,94,0.0185,575.9,C,1.083521445,,
au2412C632,au2412,2024/8/30,3.9,632,89,0.0185,575.9,C,1.097412745,,
au2412C640,au2412,2024/8/30,3.2,640,175,0.0185,575.9,C,1.111304046,,
au2412C648,au2412,2024/8/30,2.68,648,145,0.0185,575.9,C,1.125195346,,
au2412C656,au2412,2024/8/30,2.26,656,424,0.0185,575.9,C,1.139086647,,
au2412C664,au2412,2024/8/30,1.98,664,130,0.0185,575.9,C,1.152977948,,
au2412C672,au2412,2024/8/30,1.7,672,499,0.0185,575.9,C,1.166869248,,
au2412P448,au2412,2024/8/30,0.42,448,6,0.0185,575.9,P,0.777912832,,
au2412P456,au2412,2024/8/30,0.46,456,3,0.0185,575.9,P,0.791804133,,
au2412P464,au2412,2024/8/30,0.42,464,147,0.0185,575.9,P,0.805695433,,
au2412P472,au2412,2024/8/30,0.52,472,202,0.0185,575.9,P,0.819586734,,
au2412P480,au2412,2024/8/30,0.62,480,138,0.0185,575.9,P,0.833478034,,
au2412P488,au2412,2024/8/30,0.84,488,248,0.0185,575.9,P,0.847369335,,
au2412P496,au2412,2024/8/30,0.92,496,190,0.0185,575.9,P,0.861260636,,
au2412P504,au2412,2024/8/30,1.14,504,260,0.0185,575.9,P,0.875151936,,
au2412P512,au2412,2024/8/30,1.38,512,106,0.0185,575.9,P,0.889043237,,
au2412P520,au2412,2024/8/30,1.84,520,190,0.0185,575.9,P,0.902934537,,
au2412P528,au2412,2024/8/30,2.38,528,188,0.0185,575.9,P,0.916825838,,
au2412P536,au2412,2024/8/30,3.18,536,211,0.0185,575.9,P,0.930717138,,
au2412P544,au2412,2024/8/30,4.52,544,159,0.0185,575.9,P,0.944608439,,
au2412P552,au2412,2024/8/30,6.28,552,106,0.0185,575.9,P,0.95849974,,
au2412P560,au2412,2024/8/30,8.68,560,420,0.0185,575.9,P,0.97239104,,
au2412P568,au2412,2024/8/30,11.86,568,215,0.0185,575.9,P,0.986282341,,
au2412P576,au2412,2024/8/30,15.5,576,114,0.0185,575.9,P,1.000173641,,
au2412P584,au2412,2024/8/30,20.34,584,20,0.0185,575.9,P,1.014064942,,
au2412P592,au2412,2024/8/30,25.82,592,5,0.0185,575.9,P,1.027956242,,
au2412P600,au2412,2024/8/30,32.08,600,9,0.0185,575.9,P,1.041847543,,
au2412P608,au2412,2024/8/30,38.7,608,2,0.0185,575.9,P,1.055738844,,
au2412P616,au2412,2024/8/30,45.42,616,8,0.0185,575.9,P,1.069630144,,
au2412P624,au2412,2024/8/30,52.38,624,9,0.0185,575.9,P,1.083521445,,
au2412P632,au2412,2024/8/30,59.56,632,2,0.0185,575.9,P,1.097412745,,
au2412P640,au2412,2024/8/30,65.96,640,0,0.0185,575.9,P,1.111304046,,
au2412P648,au2412,2024/8/30,73.24,648,0,0.0185,575.9,P,1.125195346,,
au2412P656,au2412,2024/8/30,80.68,656,0,0.0185,575.9,P,1.139086647,,
au2412P664,au2412,2024/8/30,88.28,664,0,0.0185,575.9,P,1.152977948,,
au2412P672,au2412,2024/8/30,95.98,672,0,0.0185,575.9,P,1.166869248,,
au2412C448,au2412,2024/9/2,125.26,448,0,0.0185,572.62,C,0.782368761,,
au2412C456,au2412,2024/9/2,117.26,456,0,0.0185,572.62,C,0.796339632,,
au2412C464,au2412,2024/9/2,109.26,464,0,0.0185,572.62,C,0.810310503,,
au2412C472,au2412,2024/9/2,101.3,472,0,0.0185,572.62,C,0.824281373,,
au2412C480,au2412,2024/9/2,93.4,480,0,0.0185,572.62,C,0.838252244,,
au2412C488,au2412,2024/9/2,85.58,488,0,0.0185,572.62,C,0.852223115,,
au2412C496,au2412,2024/9/2,77.86,496,0,0.0185,572.62,C,0.866193986,,
au2412C504,au2412,2024/9/2,70.32,504,0,0.0185,572.62,C,0.880164856,,
au2412C512,au2412,2024/9/2,62.98,512,0,0.0185,572.62,C,0.894135727,,
au2412C520,au2412,2024/9/2,54.82,520,7,0.0185,572.62,C,0.908106598,,
au2412C528,au2412,2024/9/2,47.36,528,17,0.0185,572.62,C,0.922077468,,
au2412C536,au2412,2024/9/2,40.3,536,17,0.0185,572.62,C,0.936048339,,
au2412C544,au2412,2024/9/2,32.76,544,25,0.0185,572.62,C,0.95001921,,
au2412C552,au2412,2024/9/2,27.1,552,32,0.0185,572.62,C,0.963990081,,
au2412C560,au2412,2024/9/2,21.78,560,122,0.0185,572.62,C,0.977960951,,
au2412C568,au2412,2024/9/2,17.34,568,49,0.0185,572.62,C,0.991931822,,
au2412C576,au2412,2024/9/2,13.7,576,151,0.0185,572.62,C,1.005902693,,
au2412C584,au2412,2024/9/2,10.72,584,121,0.0185,572.62,C,1.019873564,,
au2412C592,au2412,2024/9/2,8.54,592,120,0.0185,572.62,C,1.033844434,,
au2412C600,au2412,2024/9/2,6.7,600,546,0.0185,572.62,C,1.047815305,,
au2412C608,au2412,2024/9/2,5.28,608,151,0.0185,572.62,C,1.061786176,,
au2412C616,au2412,2024/9/2,4.26,616,130,0.0185,572.62,C,1.075757047,,
au2412C624,au2412,2024/9/2,3.36,624,138,0.0185,572.62,C,1.089727917,,
au2412C632,au2412,2024/9/2,2.74,632,145,0.0185,572.62,C,1.103698788,,
au2412C640,au2412,2024/9/2,2.28,640,592,0.0185,572.62,C,1.117669659,,
au2412C648,au2412,2024/9/2,1.86,648,82,0.0185,572.62,C,1.131640529,,
au2412C656,au2412,2024/9/2,1.62,656,194,0.0185,572.62,C,1.1456114,,
au2412C664,au2412,2024/9/2,1.32,664,232,0.0185,572.62,C,1.159582271,,
au2412C672,au2412,2024/9/2,1.12,672,856,0.0185,572.62,C,1.173553142,,
au2412P448,au2412,2024/9/2,0.44,448,13,0.0185,572.62,P,0.782368761,,
au2412P456,au2412,2024/9/2,0.02,456,0,0.0185,572.62,P,0.796339632,,
au2412P464,au2412,2024/9/2,0.52,464,150,0.0185,572.62,P,0.810310503,,
au2412P472,au2412,2024/9/2,0.62,472,232,0.0185,572.62,P,0.824281373,,
au2412P480,au2412,2024/9/2,0.74,480,280,0.0185,572.62,P,0.838252244,,
au2412P488,au2412,2024/9/2,0.94,488,512,0.0185,572.62,P,0.852223115,,
au2412P496,au2412,2024/9/2,1.02,496,171,0.0185,572.62,P,0.866193986,,
au2412P504,au2412,2024/9/2,1.26,504,470,0.0185,572.62,P,0.880164856,,
au2412P512,au2412,2024/9/2,1.5,512,193,0.0185,572.62,P,0.894135727,,
au2412P520,au2412,2024/9/2,2.24,520,271,0.0185,572.62,P,0.908106598,,
au2412P528,au2412,2024/9/2,2.52,528,169,0.0185,572.62,P,0.922077468,,
au2412P536,au2412,2024/9/2,3.44,536,141,0.0185,572.62,P,0.936048339,,
au2412P544,au2412,2024/9/2,4.7,544,293,0.0185,572.62,P,0.95001921,,
au2412P552,au2412,2024/9/2,6.5,552,213,0.0185,572.62,P,0.963990081,,
au2412P560,au2412,2024/9/2,9.08,560,120,0.0185,572.62,P,0.977960951,,
au2412P568,au2412,2024/9/2,12.7,568,124,0.0185,572.62,P,0.991931822,,
au2412P576,au2412,2024/9/2,17.28,576,42,0.0185,572.62,P,1.005902693,,
au2412P584,au2412,2024/9/2,22.7,584,20,0.0185,572.62,P,1.019873564,,
au2412P592,au2412,2024/9/2,27.52,592,12,0.0185,572.62,P,1.033844434,,
au2412P600,au2412,2024/9/2,33.76,600,11,0.0185,572.62,P,1.047815305,,
au2412P608,au2412,2024/9/2,40.24,608,26,0.0185,572.62,P,1.061786176,,
au2412P616,au2412,2024/9/2,48.14,616,6,0.0185,572.62,P,1.075757047,,
au2412P624,au2412,2024/9/2,54.32,624,31,0.0185,572.62,P,1.089727917,,
au2412P632,au2412,2024/9/2,62.66,632,20,0.0185,572.62,P,1.103698788,,
au2412P640,au2412,2024/9/2,68.82,640,0,0.0185,572.62,P,1.117669659,,
au2412P648,au2412,2024/9/2,76.2,648,0,0.0185,572.62,P,1.131640529,,
au2412P656,au2412,2024/9/2,83.74,656,0,0.0185,572.62,P,1.1456114,,
au2412P664,au2412,2024/9/2,91.4,664,0,0.0185,572.62,P,1.159582271,,
au2412P672,au2412,2024/9/2,99.14,672,0,0.0185,572.62,P,1.173553142,,
au2412C448,au2412,2024/9/3,125.48,448,0,0.0185,573.82,C,0.780732634,,
au2412C456,au2412,2024/9/3,117.48,456,0,0.0185,573.82,C,0.794674288,,
au2412C464,au2412,2024/9/3,109.48,464,0,0.0185,573.82,C,0.808615942,,
au2412C472,au2412,2024/9/3,101.5,472,0,0.0185,573.82,C,0.822557596,,
au2412C480,au2412,2024/9/3,93.58,480,0,0.0185,573.82,C,0.836499251,,
au2412C488,au2412,2024/9/3,85.72,488,0,0.0185,573.82,C,0.850440905,,
au2412C496,au2412,2024/9/3,77.98,496,0,0.0185,573.82,C,0.864382559,,
au2412C504,au2412,2024/9/3,70.38,504,0,0.0185,573.82,C,0.878324213,,
au2412C512,au2412,2024/9/3,62.98,512,0,0.0185,573.82,C,0.892265867,,
au2412C520,au2412,2024/9/3,55.82,520,0,0.0185,573.82,C,0.906207522,,
au2412C528,au2412,2024/9/3,47.96,528,2,0.0185,573.82,C,0.920149176,,
au2412C536,au2412,2024/9/3,42.5,536,0,0.0185,573.82,C,0.93409083,,
au2412C544,au2412,2024/9/3,33.74,544,4,0.0185,573.82,C,0.948032484,,
au2412C552,au2412,2024/9/3,28.32,552,3,0.0185,573.82,C,0.961974138,,
au2412C560,au2412,2024/9/3,22.34,560,34,0.0185,573.82,C,0.975915792,,
au2412C568,au2412,2024/9/3,17.72,568,36,0.0185,573.82,C,0.989857447,,
au2412C576,au2412,2024/9/3,14.18,576,94,0.0185,573.82,C,1.003799101,,
au2412C584,au2412,2024/9/3,11.1,584,76,0.0185,573.82,C,1.017740755,,
au2412C592,au2412,2024/9/3,8.78,592,51,0.0185,573.82,C,1.031682409,,
au2412C600,au2412,2024/9/3,6.78,600,193,0.0185,573.82,C,1.045624063,,
au2412C608,au2412,2024/9/3,5.38,608,61,0.0185,573.82,C,1.059565717,,
au2412C616,au2412,2024/9/3,4.3,616,49,0.0185,573.82,C,1.073507372,,
au2412C624,au2412,2024/9/3,3.44,624,56,0.0185,573.82,C,1.087449026,,
au2412C632,au2412,2024/9/3,2.72,632,70,0.0185,573.82,C,1.10139068,,
au2412C640,au2412,2024/9/3,2.2,640,127,0.0185,573.82,C,1.115332334,,
au2412C648,au2412,2024/9/3,1.78,648,50,0.0185,573.82,C,1.129273988,,
au2412C656,au2412,2024/9/3,1.42,656,78,0.0185,573.82,C,1.143215643,,
au2412C664,au2412,2024/9/3,1.2,664,138,0.0185,573.82,C,1.157157297,,
au2412C672,au2412,2024/9/3,1.04,672,167,0.0185,573.82,C,1.171098951,,
au2412P448,au2412,2024/9/3,0.4,448,26,0.0185,573.82,P,0.780732634,,
au2412P456,au2412,2024/9/3,0.46,456,6,0.0185,573.82,P,0.794674288,,
au2412P464,au2412,2024/9/3,0.52,464,111,0.0185,573.82,P,0.808615942,,
au2412P472,au2412,2024/9/3,0.62,472,144,0.0185,573.82,P,0.822557596,,
au2412P480,au2412,2024/9/3,0.76,480,131,0.0185,573.82,P,0.836499251,,
au2412P488,au2412,2024/9/3,0.96,488,266,0.0185,573.82,P,0.850440905,,
au2412P496,au2412,2024/9/3,1.04,496,42,0.0185,573.82,P,0.864382559,,
au2412P504,au2412,2024/9/3,1.22,504,177,0.0185,573.82,P,0.878324213,,
au2412P512,au2412,2024/9/3,1.5,512,165,0.0185,573.82,P,0.892265867,,
au2412P520,au2412,2024/9/3,1.92,520,84,0.0185,573.82,P,0.906207522,,
au2412P528,au2412,2024/9/3,2.44,528,94,0.0185,573.82,P,0.920149176,,
au2412P536,au2412,2024/9/3,3.28,536,54,0.0185,573.82,P,0.93409083,,
au2412P544,au2412,2024/9/3,4.5,544,282,0.0185,573.82,P,0.948032484,,
au2412P552,au2412,2024/9/3,6.3,552,213,0.0185,573.82,P,0.961974138,,
au2412P560,au2412,2024/9/3,8.78,560,76,0.0185,573.82,P,0.975915792,,
au2412P568,au2412,2024/9/3,12.12,568,71,0.0185,573.82,P,0.989857447,,
au2412P576,au2412,2024/9/3,16.4,576,31,0.0185,573.82,P,1.003799101,,
au2412P584,au2412,2024/9/3,21.4,584,16,0.0185,573.82,P,1.017740755,,
au2412P592,au2412,2024/9/3,26.72,592,4,0.0185,573.82,P,1.031682409,,
au2412P600,au2412,2024/9/3,35.06,600,0,0.0185,573.82,P,1.045624063,,
au2412P608,au2412,2024/9/3,39.44,608,3,0.0185,573.82,P,1.059565717,,
au2412P616,au2412,2024/9/3,46.6,616,2,0.0185,573.82,P,1.073507372,,
au2412P624,au2412,2024/9/3,54.16,624,0,0.0185,573.82,P,1.087449026,,
au2412P632,au2412,2024/9/3,61.16,632,0,0.0185,573.82,P,1.10139068,,
au2412P640,au2412,2024/9/3,68.38,640,0,0.0185,573.82,P,1.115332334,,
au2412P648,au2412,2024/9/3,75.8,648,0,0.0185,573.82,P,1.129273988,,
au2412P656,au2412,2024/9/3,83.38,656,0,0.0185,573.82,P,1.143215643,,
au2412P664,au2412,2024/9/3,91.06,664,0,0.0185,573.82,P,1.157157297,,
au2412P672,au2412,2024/9/3,98.84,672,0,0.0185,573.82,P,1.171098951,,
au2412C448,au2412,2024/9/5,123.86,448,0,0.0185,573.72,C,0.780868716,,
au2412C456,au2412,2024/9/5,115.86,456,0,0.0185,573.72,C,0.794812801,,
au2412C464,au2412,2024/9/5,107.86,464,0,0.0185,573.72,C,0.808756885,,
au2412C472,au2412,2024/9/5,99.92,472,0,0.0185,573.72,C,0.822700969,,
au2412C480,au2412,2024/9/5,92.04,480,0,0.0185,573.72,C,0.836645053,,
au2412C488,au2412,2024/9/5,84.26,488,0,0.0185,573.72,C,0.850589138,,
au2412C496,au2412,2024/9/5,76.6,496,0,0.0185,573.72,C,0.864533222,,
au2412C504,au2412,2024/9/5,69.1,504,0,0.0185,573.72,C,0.878477306,,
au2412C512,au2412,2024/9/5,62.42,512,12,0.0185,573.72,C,0.89242139,,
au2412C520,au2412,2024/9/5,55.86,520,24,0.0185,573.72,C,0.906365474,,
au2412C528,au2412,2024/9/5,48.5,528,30,0.0185,573.72,C,0.920309559,,
au2412C536,au2412,2024/9/5,41.5,536,28,0.0185,573.72,C,0.934253643,,
au2412C544,au2412,2024/9/5,33.9,544,20,0.0185,573.72,C,0.948197727,,
au2412C552,au2412,2024/9/5,28.54,552,29,0.0185,573.72,C,0.962141811,,
au2412C560,au2412,2024/9/5,23.5,560,104,0.0185,573.72,C,0.976085896,,
au2412C568,au2412,2024/9/5,18.5,568,74,0.0185,573.72,C,0.99002998,,
au2412C576,au2412,2024/9/5,14.8,576,126,0.0185,573.72,C,1.003974064,,
au2412C584,au2412,2024/9/5,12,584,207,0.0185,573.72,C,1.017918148,,
au2412C592,au2412,2024/9/5,9.4,592,60,0.0185,573.72,C,1.031862232,,
au2412C600,au2412,2024/9/5,7.44,600,239,0.0185,573.72,C,1.045806317,,
au2412C608,au2412,2024/9/5,5.96,608,78,0.0185,573.72,C,1.059750401,,
au2412C616,au2412,2024/9/5,4.74,616,45,0.0185,573.72,C,1.073694485,,
au2412C624,au2412,2024/9/5,3.82,624,147,0.0185,573.72,C,1.087638569,,
au2412C632,au2412,2024/9/5,3.04,632,66,0.0185,573.72,C,1.101582654,,
au2412C640,au2412,2024/9/5,2.46,640,101,0.0185,573.72,C,1.115526738,,
au2412C648,au2412,2024/9/5,1.98,648,72,0.0185,573.72,C,1.129470822,,
au2412C656,au2412,2024/9/5,1.64,656,81,0.0185,573.72,C,1.143414906,,
au2412C664,au2412,2024/9/5,1.34,664,109,0.0185,573.72,C,1.15735899,,
au2412C672,au2412,2024/9/5,1.12,672,277,0.0185,573.72,C,1.171303075,,
au2412P448,au2412,2024/9/5,0.46,448,10,0.0185,573.72,P,0.780868716,,
au2412P456,au2412,2024/9/5,0.48,456,235,0.0185,573.72,P,0.794812801,,
au2412P464,au2412,2024/9/5,0.56,464,282,0.0185,573.72,P,0.808756885,,
au2412P472,au2412,2024/9/5,0.66,472,186,0.0185,573.72,P,0.822700969,,
au2412P480,au2412,2024/9/5,0.84,480,286,0.0185,573.72,P,0.836645053,,
au2412P488,au2412,2024/9/5,1.06,488,744,0.0185,573.72,P,0.850589138,,
au2412P496,au2412,2024/9/5,1.18,496,221,0.0185,573.72,P,0.864533222,,
au2412P504,au2412,2024/9/5,1.44,504,597,0.0185,573.72,P,0.878477306,,
au2412P512,au2412,2024/9/5,1.74,512,334,0.0185,573.72,P,0.89242139,,
au2412P520,au2412,2024/9/5,2.26,520,318,0.0185,573.72,P,0.906365474,,
au2412P528,au2412,2024/9/5,2.86,528,190,0.0185,573.72,P,0.920309559,,
au2412P536,au2412,2024/9/5,3.76,536,175,0.0185,573.72,P,0.934253643,,
au2412P544,au2412,2024/9/5,5.02,544,251,0.0185,573.72,P,0.948197727,,
au2412P552,au2412,2024/9/5,6.96,552,617,0.0185,573.72,P,0.962141811,,
au2412P560,au2412,2024/9/5,9.56,560,152,0.0185,573.72,P,0.976085896,,
au2412P568,au2412,2024/9/5,13.08,568,115,0.0185,573.72,P,0.99002998,,
au2412P576,au2412,2024/9/5,17.2,576,45,0.0185,573.72,P,1.003974064,,
au2412P584,au2412,2024/9/5,21.8,584,12,0.0185,573.72,P,1.017918148,,
au2412P592,au2412,2024/9/5,27.88,592,27,0.0185,573.72,P,1.031862232,,
au2412P600,au2412,2024/9/5,34.02,600,12,0.0185,573.72,P,1.045806317,,
au2412P608,au2412,2024/9/5,40.46,608,34,0.0185,573.72,P,1.059750401,,
au2412P616,au2412,2024/9/5,46.78,616,22,0.0185,573.72,P,1.073694485,,
au2412P624,au2412,2024/9/5,54.54,624,23,0.0185,573.72,P,1.087638569,,
au2412P632,au2412,2024/9/5,61.9,632,15,0.0185,573.72,P,1.101582654,,
au2412P640,au2412,2024/9/5,70.22,640,0,0.0185,573.72,P,1.115526738,,
au2412P648,au2412,2024/9/5,77.62,648,0,0.0185,573.72,P,1.129470822,,
au2412P656,au2412,2024/9/5,85.16,656,0,0.0185,573.72,P,1.143414906,,
au2412P664,au2412,2024/9/5,92.8,664,0,0.0185,573.72,P,1.15735899,,
au2412P672,au2412,2024/9/5,100.56,672,0,0.0185,573.72,P,1.171303075,,
au2412C448,au2412,2024/9/6,126.86,448,0,0.0185,575.54,C,0.778399416,,
au2412C456,au2412,2024/9/6,118.86,456,0,0.0185,575.54,C,0.792299406,,
au2412C464,au2412,2024/9/6,110.86,464,0,0.0185,575.54,C,0.806199395,,
au2412C472,au2412,2024/9/6,102.9,472,0,0.0185,575.54,C,0.820099385,,
au2412C480,au2412,2024/9/6,94.98,480,0,0.0185,575.54,C,0.833999375,,
au2412C488,au2412,2024/9/6,87.16,488,0,0.0185,575.54,C,0.847899364,,
au2412C496,au2412,2024/9/6,79.44,496,0,0.0185,575.54,C,0.861799354,,
au2412C504,au2412,2024/9/6,71.86,504,0,0.0185,575.54,C,0.875699343,,
au2412C512,au2412,2024/9/6,64.28,512,12,0.0185,575.54,C,0.889599333,,
au2412C520,au2412,2024/9/6,55.76,520,10,0.0185,575.54,C,0.903499322,,
au2412C528,au2412,2024/9/6,50.46,528,22,0.0185,575.54,C,0.917399312,,
au2412C536,au2412,2024/9/6,42.12,536,8,0.0185,575.54,C,0.931299302,,
au2412C544,au2412,2024/9/6,36.68,544,42,0.0185,575.54,C,0.945199291,,
au2412C552,au2412,2024/9/6,29.84,552,12,0.0185,575.54,C,0.959099281,,
au2412C560,au2412,2024/9/6,24.38,560,43,0.0185,575.54,C,0.97299927,,
au2412C568,au2412,2024/9/6,19.52,568,74,0.0185,575.54,C,0.98689926,,
au2412C576,au2412,2024/9/6,16,576,169,0.0185,575.54,C,1.000799249,,
au2412C584,au2412,2024/9/6,12.7,584,369,0.0185,575.54,C,1.014699239,,
au2412C592,au2412,2024/9/6,10.1,592,183,0.0185,575.54,C,1.028599229,,
au2412C600,au2412,2024/9/6,8,600,256,0.0185,575.54,C,1.042499218,,
au2412C608,au2412,2024/9/6,6.06,608,127,0.0185,575.54,C,1.056399208,,
au2412C616,au2412,2024/9/6,5.04,616,85,0.0185,575.54,C,1.070299197,,
au2412C624,au2412,2024/9/6,4.04,624,107,0.0185,575.54,C,1.084199187,,
au2412C632,au2412,2024/9/6,3.24,632,111,0.0185,575.54,C,1.098099176,,
au2412C640,au2412,2024/9/6,2.62,640,190,0.0185,575.54,C,1.111999166,,
au2412C648,au2412,2024/9/6,2.1,648,207,0.0185,575.54,C,1.125899156,,
au2412C656,au2412,2024/9/6,1.72,656,179,0.0185,575.54,C,1.139799145,,
au2412C664,au2412,2024/9/6,1.4,664,232,0.0185,575.54,C,1.153699135,,
au2412C672,au2412,2024/9/6,1.26,672,673,0.0185,575.54,C,1.167599124,,
au2412P448,au2412,2024/9/6,0.38,448,82,0.0185,575.54,P,0.778399416,,
au2412P456,au2412,2024/9/6,0.48,456,138,0.0185,575.54,P,0.792299406,,
au2412P464,au2412,2024/9/6,0.52,464,125,0.0185,575.54,P,0.806199395,,
au2412P472,au2412,2024/9/6,0.64,472,163,0.0185,575.54,P,0.820099385,,
au2412P480,au2412,2024/9/6,0.76,480,209,0.0185,575.54,P,0.833999375,,
au2412P488,au2412,2024/9/6,1.04,488,572,0.0185,575.54,P,0.847899364,,
au2412P496,au2412,2024/9/6,1.08,496,77,0.0185,575.54,P,0.861799354,,
au2412P504,au2412,2024/9/6,1.38,504,363,0.0185,575.54,P,0.875699343,,
au2412P512,au2412,2024/9/6,1.7,512,216,0.0185,575.54,P,0.889599333,,
au2412P520,au2412,2024/9/6,2.22,520,381,0.0185,575.54,P,0.903499322,,
au2412P528,au2412,2024/9/6,2.72,528,155,0.0185,575.54,P,0.917399312,,
au2412P536,au2412,2024/9/6,3.6,536,252,0.0185,575.54,P,0.931299302,,
au2412P544,au2412,2024/9/6,4.84,544,315,0.0185,575.54,P,0.945199291,,
au2412P552,au2412,2024/9/6,6.7,552,381,0.0185,575.54,P,0.959099281,,
au2412P560,au2412,2024/9/6,9,560,129,0.0185,575.54,P,0.97299927,,
au2412P568,au2412,2024/9/6,12.3,568,96,0.0185,575.54,P,0.98689926,,
au2412P576,au2412,2024/9/6,16.4,576,41,0.0185,575.54,P,1.000799249,,
au2412P584,au2412,2024/9/6,20.74,584,15,0.0185,575.54,P,1.014699239,,
au2412P592,au2412,2024/9/6,26.74,592,26,0.0185,575.54,P,1.028599229,,
au2412P600,au2412,2024/9/6,32.82,600,6,0.0185,575.54,P,1.042499218,,
au2412P608,au2412,2024/9/6,38.4,608,10,0.0185,575.54,P,1.056399208,,
au2412P616,au2412,2024/9/6,46.86,616,0,0.0185,575.54,P,1.070299197,,
au2412P624,au2412,2024/9/6,53.56,624,4,0.0185,575.54,P,1.084199187,,
au2412P632,au2412,2024/9/6,60.06,632,4,0.0185,575.54,P,1.098099176,,
au2412P640,au2412,2024/9/6,67.44,640,0,0.0185,575.54,P,1.111999166,,
au2412P648,au2412,2024/9/6,74.78,648,0,0.0185,575.54,P,1.125899156,,
au2412P656,au2412,2024/9/6,82.28,656,0,0.0185,575.54,P,1.139799145,,
au2412P664,au2412,2024/9/6,89.9,664,0,0.0185,575.54,P,1.153699135,,
au2412P672,au2412,2024/9/6,97.82,672,1,0.0185,575.54,P,1.167599124,,
au2412C448,au2412,2024/9/9,124.44,448,0,0.0185,571,C,0.784588441,,
au2412C456,au2412,2024/9/9,116.44,456,0,0.0185,571,C,0.798598949,,
au2412C464,au2412,2024/9/9,108.44,464,0,0.0185,571,C,0.812609457,,
au2412C472,au2412,2024/9/9,100.5,472,0,0.0185,571,C,0.826619965,,
au2412C480,au2412,2024/9/9,92.6,480,0,0.0185,571,C,0.840630473,,
au2412C488,au2412,2024/9/9,84.8,488,0,0.0185,571,C,0.854640981,,
au2412C496,au2412,2024/9/9,77.1,496,0,0.0185,571,C,0.868651489,,
au2412C504,au2412,2024/9/9,69.6,504,0,0.0185,571,C,0.882661996,,
au2412C512,au2412,2024/9/9,63.64,512,1,0.0185,571,C,0.896672504,,
au2412C520,au2412,2024/9/9,52.16,520,40,0.0185,571,C,0.910683012,,
au2412C528,au2412,2024/9/9,47.04,528,67,0.0185,571,C,0.92469352,,
au2412C536,au2412,2024/9/9,40.88,536,21,0.0185,571,C,0.938704028,,
au2412C544,au2412,2024/9/9,32,544,43,0.0185,571,C,0.952714536,,
au2412C552,au2412,2024/9/9,26.42,552,54,0.0185,571,C,0.966725044,,
au2412C560,au2412,2024/9/9,21.36,560,108,0.0185,571,C,0.980735552,,
au2412C568,au2412,2024/9/9,17.26,568,87,0.0185,571,C,0.99474606,,
au2412C576,au2412,2024/9/9,13.76,576,270,0.0185,571,C,1.008756567,,
au2412C584,au2412,2024/9/9,10.84,584,360,0.0185,571,C,1.022767075,,
au2412C592,au2412,2024/9/9,8.5,592,275,0.0185,571,C,1.036777583,,
au2412C600,au2412,2024/9/9,6.68,600,399,0.0185,571,C,1.050788091,,
au2412C608,au2412,2024/9/9,5.14,608,138,0.0185,571,C,1.064798599,,
au2412C616,au2412,2024/9/9,4.18,616,160,0.0185,571,C,1.078809107,,
au2412C624,au2412,2024/9/9,3.24,624,178,0.0185,571,C,1.092819615,,
au2412C632,au2412,2024/9/9,2.56,632,115,0.0185,571,C,1.106830123,,
au2412C640,au2412,2024/9/9,2.04,640,330,0.0185,571,C,1.12084063,,
au2412C648,au2412,2024/9/9,1.58,648,168,0.0185,571,C,1.134851138,,
au2412C656,au2412,2024/9/9,1.32,656,256,0.0185,571,C,1.148861646,,
au2412C664,au2412,2024/9/9,1.08,664,107,0.0185,571,C,1.162872154,,
au2412C672,au2412,2024/9/9,0.94,672,336,0.0185,571,C,1.176882662,,
au2412P448,au2412,2024/9/9,0.52,448,65,0.0185,571,P,0.784588441,,
au2412P456,au2412,2024/9/9,0.64,456,64,0.0185,571,P,0.798598949,,
au2412P464,au2412,2024/9/9,0.68,464,456,0.0185,571,P,0.812609457,,
au2412P472,au2412,2024/9/9,0.8,472,269,0.0185,571,P,0.826619965,,
au2412P480,au2412,2024/9/9,0.94,480,357,0.0185,571,P,0.840630473,,
au2412P488,au2412,2024/9/9,1.22,488,1410,0.0185,571,P,0.854640981,,
au2412P496,au2412,2024/9/9,1.36,496,294,0.0185,571,P,0.868651489,,
au2412P504,au2412,2024/9/9,1.68,504,848,0.0185,571,P,0.882661996,,
au2412P512,au2412,2024/9/9,1.84,512,568,0.0185,571,P,0.896672504,,
au2412P520,au2412,2024/9/9,2.66,520,718,0.0185,571,P,0.910683012,,
au2412P528,au2412,2024/9/9,3.32,528,196,0.0185,571,P,0.92469352,,
au2412P536,au2412,2024/9/9,4.36,536,353,0.0185,571,P,0.938704028,,
au2412P544,au2412,2024/9/9,5.92,544,385,0.0185,571,P,0.952714536,,
au2412P552,au2412,2024/9/9,8.04,552,511,0.0185,571,P,0.966725044,,
au2412P560,au2412,2024/9/9,10.72,560,312,0.0185,571,P,0.980735552,,
au2412P568,au2412,2024/9/9,14.34,568,355,0.0185,571,P,0.99474606,,
au2412P576,au2412,2024/9/9,18.54,576,157,0.0185,571,P,1.008756567,,
au2412P584,au2412,2024/9/9,23.28,584,48,0.0185,571,P,1.022767075,,
au2412P592,au2412,2024/9/9,29.14,592,52,0.0185,571,P,1.036777583,,
au2412P600,au2412,2024/9/9,35.14,600,25,0.0185,571,P,1.050788091,,
au2412P608,au2412,2024/9/9,40.38,608,13,0.0185,571,P,1.064798599,,
